B009JZTOG8|Once Upon a Time|4.8|Science Fiction, Drama, Fantasy, Adventure, Romance|The fairytale characters must contend with magic in their quest to find a way home as new fairytale characters are revealed old friends are revisited and some we've trusted will turn against their own.
B001EXO256|30 Rock|4.8|Comedy|Hailed by Entertainment Weekly as not only "the best comedy on TV this year" but "simply the best TV" the Emmy Award-winning comedy "30 Rock" is told through the comedic voice of Golden Globe winner Tina Fey ("Liz Lemon") and features Golden Globe winner Alec Baldwin ("Jack Donaghy") as a top network executive and Tracy Morgan ("Tracy Jordan") as the unpredictable star of Lemon's hit variety show "TGS with Tracy Jordan." Lemon constantly has her hands full juggling corporate interference from Donaghy and off-the-handle star antics from Jordan all while attempting to salvage her own personal life.
B002NJUNMG|Reflections|3.8|Suspense, Drama, Action|Europol Agent Tom Brindle is called to Barcelona Spain to track down the notorious serial killer known as Pygmalion.
B000H29TXU|Comedy Central Presents|3.6|Comedy, Arts, Entertainment, and Culture, Documentary|With the largest library of stand-up comedy anywhere Comedy Central has a whole lot of stars and a whole lot of laughs. Check out hilarious performances from A-list superstars and up-and-coming comics from across the globe right here.
B00627V4UU|NYPD Blue|4.8|Suspense, Drama|Drama about the intertwined personal and private lives of New York City police detectives.
B005PKQDXI|Pan Am|4.7|Drama, Historical, Romance|1963 the dawn of the Jet Age. Aboard the luxury Pan Am airliner its colorful passengers and crew travel a new world of international intrigue romance and excitement.
B000V5Q8JQ|Law & Order: Criminal Intent|4.8|Suspense, Drama|Season 6 of this uniquely riveting Law & Order series is the best yet. Each detective employs his own intense sleuthing technique with equally effective results.
B004D1VQU0|Dinosaur Train|4.7|Animation, Kids|Dinosaur Train embraces and celebrates the fascination that preschoolers have with both dinosaurs and trains while sparking an interest in life science natural history and paleontology.
B0084RZPPQ|Evidence of a Haunting|2.8|Suspense, Drama, Horror, Fantasy, Action|A group of paranormal researchers enter the realm of the son of Satan while investigating the underground tunnels beneath a college.
B0011NHCYM|Burn Notice|4.8|Suspense, Drama, Action|Michael Westen is a trained spy who receives a "burn notice" for an unstated reason & effectively is fired. Penniless he returns to his hometown in Miami and freelances while trying to find who burned him.
B009ZQT4G6|Cheerful Weather for the Wedding|3.6|Comedy, Drama, Romance|In this lighthearted and steamy romantic comedy bride-to-be Dolly must choose between her devoted fiancee and the former lover she wants to seduce her
B005TPRNGA|Sanctuary|4.8|Science Fiction, Drama, Fantasy, Action|Amanda Tapping returns as Dr. Helen Magnus promising bigger myths and greater surprises than ever before.
B006Y5AV68|America's Test Kitchen|4.6|Documentary, Special Interest|In addition to the popular segments that viewers have come to love and trust like equipment reviews taste tests and foolproof recipes the 12th season will feature even more content a new segment and numerous visits with well-loved chefs!
B005G190ZY|Main Street|3.1|Drama, Arthouse|Durham is slowly dying like the tobacco business it once depended on. Leroy comes to Durham with a business plan. He rents an old warehouse from a cash-strapped old tobacco heiress
B00A1TV8F6|Go Diego Go!|4.6|Comedy, Animation, Kids, Adventure|Help Diego save animals - AND Christmas and Halloween - in these 9 adventures! Gear up and get ready to fly like a hawk and dive like a dolphin! Save camels in the desert monkeys in the rainforest some of the world's fiercest creatures and more!
B001SE07JG|Dollhouse|4.7|Science Fiction, Suspense, Drama, Action|In the highly anticipated first season of Dollhouse Echo (Eliza Dushku) is an "Active" a member of a highly illegal and underground group who have had their personalities wiped clean so they can be imprinted with any number of new personas. Confined to a secret facility known as the "Dollhouse" Echo and the other Actives including Sierra and Victor carry out engagements assigned by Adelle one of the Dollhouse leaders. The engagements cater to the wealthy powerful and connected and require the Actives to immerse themselves in all manner of scenarios - romantic criminal uplifting dangerous comical and the occasional "pro bono" good deed. After each scenario Echo always under the watchful eye of her handler Boyd returns to the mysterious Dollhouse where her thoughts feelings and experiences are erased by Topher the Dollhouse's genius programmer. Echo enters the next scenario with no memory of before. Or does she?
B0089A6BLU|Teen Wolf|4.8|Suspense, Horror, Drama, Young Adult Audience, Fantasy, Romance, Action|Season two begins when a new member of the Argent family arrives in Beacon Hills and Scott and Allison are forced to continue their blossoming romance in secret. At the same time Derek Hale obsessed with gaining strength as a new Alpha begins recruiting for his pack including newly-bitten Jackson.
B008CPB5K4|NA|NA|NA|NA
B00A1ZV2KG|PEEP and the Big Wide World|4.8|Comedy, Animation, Kids, Adventure|Set in and around a pond a bush and a tin can PEEP and the Big Wide Worldfollows a newly hatched chicken named Peep and his friends Chirp and Quack (a robin and a duck) on their daily adventures.
B007MJSPJA|The Moth Diaries|4.1|Suspense, Horror, Drama, Fantasy|Acclaimed director Mary Harron (AMERICAN PSYCHO THE NOTORIOUS BETTIE PAGE) returns with the chilling story of Rebecca (Sarah Bolger) a young girl who haunted by her father's suicide enrolls in an elite boarding school for girls. Before long Rebecca's friendship with the popular Lucy (Sarah Gadon) is shattered by the arrival of a dark and mysterious new student named Ernessa (Lily Cole).
B001UPP900|Kings|4.7|Science Fiction, Drama|King Silas Benjamin (Ian McShane "Deadwood") is the well-entrenched king of Gilboa whose flag bears a divine butterfly symbol. Gilboa has its capital in Shiloh a clean new city that is unspoiled by time or litter. Silas must deal with the tensions rising between Gilboa and neighboring nation Gath. When several prisoners of war are taken a young soldier David Shepherd (Chris Egan "Eragon") defies orders and crosses enemy lines to save them. Unknown to David the soldier he saves is Jack Benjamin (Sebastian Stan "The Covenant") the son of the king. From that day forth David's life will never be the same.
B000I5RENI|Doctor Who: The 50th Anniversary Collection|3.8|Drama, International, Kids, Adventure, Science Fiction, Action|The continuing adventures of the Doctor (Tom Baker) and his companions Romana (Mary Tamm) and K9 (voiced by John Leeson). Season 16 was the first season to have its stories linked by an over-arching plot.
B002UC15DC|Hollywood Collection: Joan Crawford Always The Star|3.7|Documentary, Special Interest|This glamorous and hugely popular actress raised herself from brutal poverty to Academy Award-winning stardom by guts determination and hard work. During her fifty-year career she made over eighty films.
B005JR3Y5W|New Girl|4.8|Comedy|A new comedy series from executive producer/writer Liz Meriwether ("No Strings Attached") New Girl features a young ensemble cast that takes a fresh look at friendship.
B0030I61FW|Angus Thongs and Perfect Snogging|4.7|Drama, Comedy, Romance|With her flamboyantly dressed cat Angus and her girl posse the Ace Gang by her side Georgia sets her mad schemes in motion to nab the boyfriend of her dreams and have the best birthday party ever.
B00A954YS0|Dance Academy|4.5|Drama, Kids, Romance, Special Interest, Music Videos and Concerts|Tara returns to the National Academy of Dance with the goal of representing Australia in the world's most prestigious ballet competition. But perhaps she should be more focused on just surviving Second Year where having climbed to the top in her first year at the Academy - in dance in life in love - she now has a very long way to fall.
